id,start_time,end_time,meters,service,calories,climb
21215362-0569-11ea-8d96-06fe85f8df16,2019-07-24-21:29:29,2019-07-24-21:44:11,3954.2,strava,0,0
2121958b-0569-11ea-8d97-06fe85f8df16,2019-07-24-13:20:14,2019-07-24-13:31:37,3637.4,strava,0,0
2122603c-0569-11ea-8d99-06fe85f8df16,2019-07-23-21:42:21,2019-07-23-21:56:19,3600.5,strava,0,0
2122a587-0569-11ea-8d9a-06fe85f8df16,2019-07-23-13:31:32,2019-07-23-13:43:00,3629.9,strava,0,0
2122f5b8-0569-11ea-8d9b-06fe85f8df16,2019-07-22-21:50:03,2019-07-22-22:05:20,4219,strava,0,0
2123336a-0569-11ea-8d9c-06fe85f8df16,2019-07-22-13:13:56,2019-07-22-13:25:49,3611.9,strava,0,0
2123b3f9-0569-11ea-8d9e-06fe85f8df16,2019-07-20-15:32:41,2019-07-20-15:40:11,1544.7,strava,0,0
2123e39a-0569-11ea-8d9f-06fe85f8df16,2019-07-20-15:05:21,2019-07-20-15:19:25,1808.7,strava,0,0
21241aa7-0569-11ea-8da0-06fe85f8df16,2019-07-20-01:47:42,2019-07-20-01:58:21,3110.7,strava,0,0
21244e56-0569-11ea-8da1-06fe85f8df16,2019-07-19-22:42:03,2019-07-19-22:53:08,3037.2,strava,0,0
2124941a-0569-11ea-8da2-06fe85f8df16,2019-07-19-13:37:07,2019-07-19-13:49:07,3571,strava,0,0
21257447-0569-11ea-8da4-06fe85f8df16,2019-07-18-21:45:19,2019-07-18-21:58:26,4076.8,strava,0,0
7b085f16-a962-11e9-8508-06fe85f8df16,2019-07-18-13:23:28,2019-07-18-13:25:22,599.4,strava,0,0
212713a9-0569-11ea-8da8-06fe85f8df16,2019-07-11-22:20:30,2019-07-11-22:36:45,4210.8,strava,0,0
2127587d-0569-11ea-8da9-06fe85f8df16,2019-07-11-13:15:10,2019-07-11-13:28:43,3634.9,strava,0,0
212837f3-0569-11ea-8dab-06fe85f8df16,2019-07-10-21:49:53,2019-07-10-22:03:03,4104.9,strava,0,0
2128bb00-0569-11ea-8dac-06fe85f8df16,2019-07-10-13:24:25,2019-07-10-13:38:17,3797.3,strava,0,0
21298f45-0569-11ea-8dae-06fe85f8df16,2019-07-08-21:45:02,2019-07-08-21:59:18,3731.2,strava,0,0
2129e26b-0569-11ea-8daf-06fe85f8df16,2019-07-08-12:56:54,2019-07-08-13:09:50,3613.3,strava,0,0
21799192-0569-11ea-8db7-06fe85f8df16,2019-07-02-21:50:11,2019-07-02-22:03:38,3848.1,strava,0,0
217b6f78-0569-11ea-8db8-06fe85f8df16,2019-07-02-12:53:46,2019-07-02-13:05:46,3612.3,strava,0,0
217c455a-0569-11ea-8db9-06fe85f8df16,2019-07-01-20:52:00,2019-07-01-21:07:36,4869.4,strava,0,0
217c80c9-0569-11ea-8dba-06fe85f8df16,2019-07-01-19:45:43,2019-07-01-20:03:50,5149.9,strava,0,0
217ce9c3-0569-11ea-8dbb-06fe85f8df16,2019-07-01-13:13:31,2019-07-01-13:24:28,3327.8,strava,0,0
217dbc8e-0569-11ea-8dbc-06fe85f8df16,2019-06-28-22:31:32,2019-06-28-22:44:03,3660.2,strava,0,0
2180bea5-0569-11ea-8dbd-06fe85f8df16,2019-06-28-12:56:29,2019-06-28-13:10:50,3712.8,strava,0,0
2181d91a-0569-11ea-8dbf-06fe85f8df16,2019-06-27-22:07:42,2019-06-27-22:23:49,4087.6,strava,0,0
21824651-0569-11ea-8dc0-06fe85f8df16,2019-06-27-13:11:06,2019-06-27-13:24:27,3988.7,strava,0,0
2182b8b8-0569-11ea-8dc1-06fe85f8df16,2019-06-26-22:01:13,2019-06-26-22:24:30,4041,strava,0,0
21830e3d-0569-11ea-8dc2-06fe85f8df16,2019-06-26-13:29:42,2019-06-26-13:41:34,3617.4,strava,0,0
21837e12-0569-11ea-8dc3-06fe85f8df16,2019-06-25-21:55:43,2019-06-25-22:14:07,4388.8,strava,0,0
218408ef-0569-11ea-8dc4-06fe85f8df16,2019-06-25-13:07:43,2019-06-25-13:18:36,3569.2,strava,0,0
2184a35c-0569-11ea-8dc5-06fe85f8df16,2019-06-24-22:14:26,2019-06-24-22:26:32,3713.6,strava,0,0
2184fbcf-0569-11ea-8dc6-06fe85f8df16,2019-06-24-13:08:55,2019-06-24-13:21:51,3779.9,strava,0,0
218563fe-0569-11ea-8dc7-06fe85f8df16,2019-06-23-20:37:33,2019-06-23-22:09:51,28220.4,strava,0,0
2185eaf9-0569-11ea-8dc8-06fe85f8df16,2019-06-23-16:14:11,2019-06-23-17:54:13,29214.1,strava,0,0
21863f0d-0569-11ea-8dc9-06fe85f8df16,2019-06-21-22:30:37,2019-06-21-22:43:01,3639.5,strava,0,0
21868a70-0569-11ea-8dca-06fe85f8df16,2019-06-21-13:37:57,2019-06-21-13:49:01,3624.7,strava,0,0
2186d71e-0569-11ea-8dcb-06fe85f8df16,2019-06-20-22:02:56,2019-06-20-22:14:37,3656.3,strava,0,0
218735ef-0569-11ea-8dcc-06fe85f8df16,2019-06-20-13:05:25,2019-06-20-13:26:48,4084.2,strava,0,0
218797f7-0569-11ea-8dcd-06fe85f8df16,2019-06-19-21:53:32,2019-06-19-22:09:39,3938.8,strava,0,0
2187d22b-0569-11ea-8dce-06fe85f8df16,2019-06-19-13:34:53,2019-06-19-13:47:13,3617.6,strava,0,0
21881c7b-0569-11ea-8dcf-06fe85f8df16,2019-06-18-22:15:35,2019-06-18-22:28:57,3634.2,strava,0,0
218869bc-0569-11ea-8dd0-06fe85f8df16,2019-06-18-13:23:19,2019-06-18-13:37:19,3637.2,strava,0,0
21d8a04a-0569-11ea-8de6-06fe85f8df16,2019-06-17-22:16:59,2019-06-17-22:29:28,3670.8,strava,0,0
21d8e93a-0569-11ea-8de7-06fe85f8df16,2019-06-17-12:58:41,2019-06-17-13:08:15,3290.1,strava,0,0
21d94eca-0569-11ea-8de8-06fe85f8df16,2019-06-14-21:22:22,2019-06-14-21:36:40,3682.4,strava,0,0
21d99ead-0569-11ea-8de9-06fe85f8df16,2019-06-13-12:59:32,2019-06-13-13:12:39,3700,strava,0,0
21d9f053-0569-11ea-8dea-06fe85f8df16,2019-06-12-22:01:11,2019-06-12-22:13:31,3962.6,strava,0,0
21da470d-0569-11ea-8deb-06fe85f8df16,2019-06-12-13:07:57,2019-06-12-13:22:43,4051.2,strava,0,0
21da93ad-0569-11ea-8dec-06fe85f8df16,2019-06-11-22:06:21,2019-06-11-22:21:15,4059.4,strava,0,0
21dac6b0-0569-11ea-8ded-06fe85f8df16,2019-06-11-12:48:05,2019-06-11-13:06:25,3705.9,strava,0,0
21db1faf-0569-11ea-8dee-06fe85f8df16,2019-06-10-23:37:23,2019-06-10-23:50:41,4056.6,strava,0,0
21db7fb0-0569-11ea-8def-06fe85f8df16,2019-06-10-13:43:51,2019-06-10-13:55:46,3686.2,strava,0,0
21dbc35f-0569-11ea-8df0-06fe85f8df16,2019-06-08-13:44:38,2019-06-08-13:57:27,3787.1,strava,0,0
21dca692-0569-11ea-8df2-06fe85f8df16,2019-06-08-11:39:13,2019-06-08-11:52:06,3702.5,strava,0,0
21dd35e0-0569-11ea-8df5-06fe85f8df16,2019-06-04-20:01:39,2019-06-04-20:19:22,4497.4,strava,0,0
21de05db-0569-11ea-8df7-06fe85f8df16,2019-05-31-20:42:35,2019-05-31-21:00:48,3828.9,strava,0,0
22574af5-0569-11ea-8e25-06fe85f8df16,2018-02-16-08:11:01,2018-02-16-08:48:50,11535.1,strava,0,0
22575f0d-0569-11ea-8e26-06fe85f8df16,2018-02-13-18:10:37,2018-02-13-18:38:30,9608.1,strava,0,0
22578e9d-0569-11ea-8e27-06fe85f8df16,2018-02-13-08:07:52,2018-02-13-08:48:32,11422,strava,0,0
2257a780-0569-11ea-8e28-06fe85f8df16,2018-02-08-18:20:25,2018-02-08-19:02:24,12748.4,strava,0,0
2257bf0a-0569-11ea-8e29-06fe85f8df16,2018-02-08-08:01:24,2018-02-08-08:39:23,11833.9,strava,0,0
2257cda7-0569-11ea-8e2a-06fe85f8df16,2018-02-06-07:54:11,2018-02-06-08:11:55,5650.1,strava,0,0
2257e162-0569-11ea-8e2b-06fe85f8df16,2018-02-05-18:12:18,2018-02-05-18:51:12,11484,strava,0,0
2257f89a-0569-11ea-8e2c-06fe85f8df16,2018-02-05-07:52:11,2018-02-05-08:34:13,11638,strava,0,0
225811a1-0569-11ea-8e2d-06fe85f8df16,2018-02-01-08:11:04,2018-02-01-08:46:46,11562.7,strava,0,0
22582798-0569-11ea-8e2e-06fe85f8df16,2018-01-29-18:34:00,2018-01-29-19:11:43,11596.4,strava,0,0
22585098-0569-11ea-8e2f-06fe85f8df16,2018-01-29-08:02:29,2018-01-29-08:44:21,12315.6,strava,0,0
22587de7-0569-11ea-8e30-06fe85f8df16,2018-01-26-18:15:19,2018-01-26-18:55:23,12565,strava,0,0
22589663-0569-11ea-8e31-06fe85f8df16,2018-01-26-08:16:04,2018-01-26-08:53:42,11673.5,strava,0,0
2258b9b9-0569-11ea-8e32-06fe85f8df16,2018-01-25-18:31:10,2018-01-25-19:10:57,11644,strava,0,0
2258d15e-0569-11ea-8e33-06fe85f8df16,2018-01-25-08:11:17,2018-01-25-08:49:06,11518.9,strava,0,0
2258e88d-0569-11ea-8e34-06fe85f8df16,2018-01-22-18:03:18,2018-01-22-18:45:01,11520.1,strava,0,0
2258fff1-0569-11ea-8e35-06fe85f8df16,2018-01-22-08:13:47,2018-01-22-08:56:07,11504.6,strava,0,0
22a2fda9-0569-11ea-8e38-06fe85f8df16,2018-01-18-19:00:51,2018-01-18-19:40:04,11402.8,strava,0,0
22a3185b-0569-11ea-8e39-06fe85f8df16,2018-01-18-08:09:06,2018-01-18-08:36:15,8108.8,strava,0,0
22a34558-0569-11ea-8e3a-06fe85f8df16,2018-01-16-18:04:05,2018-01-16-19:41:44,12878.2,strava,0,0
22a361bd-0569-11ea-8e3b-06fe85f8df16,2018-01-16-08:03:15,2018-01-16-08:44:49,12054.6,strava,0,0
22a37a47-0569-11ea-8e3c-06fe85f8df16,2018-01-12-18:40:56,2018-01-12-19:22:52,12634.8,strava,0,0
22a3995b-0569-11ea-8e3d-06fe85f8df16,2018-01-12-08:11:59,2018-01-12-08:51:09,11534.3,strava,0,0
22a3b8a9-0569-11ea-8e3e-06fe85f8df16,2018-01-11-18:15:10,2018-01-11-18:52:45,11657.9,strava,0,0
22a3d282-0569-11ea-8e3f-06fe85f8df16,2018-01-11-08:16:18,2018-01-11-08:53:28,11282.2,strava,0,0
22a3efdf-0569-11ea-8e40-06fe85f8df16,2018-01-09-18:37:39,2018-01-09-19:15:44,11881.1,strava,0,0
22a40ca4-0569-11ea-8e41-06fe85f8df16,2018-01-09-08:07:18,2018-01-09-08:46:51,11591.3,strava,0,0
22a42af4-0569-11ea-8e42-06fe85f8df16,2018-01-04-18:30:57,2018-01-04-19:10:55,11348.8,strava,0,0
22a44f91-0569-11ea-8e43-06fe85f8df16,2018-01-04-08:06:01,2018-01-04-08:44:18,11400,strava,0,0
22a468a0-0569-11ea-8e44-06fe85f8df16,2018-01-03-18:16:28,2018-01-03-18:59:32,11656.1,strava,0,0
22a48034-0569-11ea-8e45-06fe85f8df16,2018-01-03-08:00:28,2018-01-03-09:00:28,10940.3,strava,0,0
